DriverNumber,BroadcastName,TeamName,Round_Number,Country,Location,Year,Event_Type,Sprint_Qual_Position,Sprint_Race_Position,Qual_Q3_Time,Qual_Position,Sector1Time,Sector2Time,Sector3Time,SpeedST,Stint,Standardized_Time,Race_Position
1,M VERSTAPPEN,Red Bull Racing,14,Italy,Monza,2023,Race,,,80.307,2.0,28.5987,29.650392156862747,28.417098039215684,312.9574468085106,2.0,0.0,1.0
10,P GASLY,Alpine,14,Italy,Monza,2023,Race,,,-1.0,17.0,29.16983673469388,30.01892,29.01782,314.475,3.0,82.51,15.0
11,S PEREZ,Red Bull Racing,14,Italy,Monza,2023,Race,,,80.688,5.0,28.62944,29.856843137254906,28.285352941176477,322.8367346938776,2.0,6.064,2.0
14,F ALONSO,Aston Martin,14,Italy,Monza,2023,Race,,,81.417,10.0,28.58236,30.16356862745098,28.78372549019608,321.2083333333333,2.0,46.294,9.0
16,C LECLERC,Ferrari,14,Italy,Monza,2023,Race,,,80.361,3.0,28.52982,29.87358823529412,28.475529411764704,326.7608695652174,2.0,11.377,4.0
18,L STROLL,Aston Martin,14,Italy,Monza,2023,Race,,,-1.0,20.0,28.693020408163267,30.3405,29.21626,319.6734693877551,2.0,87.266,16.0
2,L SARGEANT,Williams,14,Italy,Monza,2023,Race,,,-1.0,15.0,28.728020408163264,30.30762,29.00878,325.0,2.0,78.557,13.0
20,K MAGNUSSEN,Haas F1 Team,14,Italy,Monza,2023,Race,,,-1.0,19.0,29.35481632653061,30.04758,29.18404,311.1363636363636,3.0,12.624,18.0
22,Y TSUNODA,AlphaTauri,14,Italy,Monza,2023,Race,,,-1.0,11.0,,,,,1.0,-1.0,20.0
23,A ALBON,Williams,14,Italy,Monza,2023,Race,,,80.76,6.0,28.66702,30.101392156862747,28.75964705882353,320.4468085106383,2.0,45.106,7.0
24,G ZHOU,Alfa Romeo,14,Italy,Monza,2023,Race,,,-1.0,16.0,29.07983673469388,30.113760000000003,29.00976,318.2682926829268,3.0,80.164,14.0
27,N HULKENBERG,Haas F1 Team,14,Italy,Monza,2023,Race,,,-1.0,13.0,29.315591836734693,30.133180000000003,28.960140000000003,311.51162790697674,3.0,2.093,17.0
31,E OCON,Alpine,14,Italy,Monza,2023,Race,,,-1.0,18.0,29.04428947368421,30.261000000000003,29.683435897435896,316.13793103448273,2.0,-1.0,19.0
4,L NORRIS,McLaren,14,Italy,Monza,2023,Race,,,80.979,9.0,28.74276,30.13350980392157,28.64972549019608,319.3636363636364,2.0,45.449,8.0
40,L LAWSON,AlphaTauri,14,Italy,Monza,2023,Race,,,-1.0,12.0,28.98761224489796,30.04696,29.0008,318.5531914893617,3.0,70.638,11.0
44,L HAMILTON,Mercedes,14,Italy,Monza,2023,Race,,,80.82,8.0,28.640500000000003,30.012254901960784,28.71123529411765,318.5531914893617,2.0,42.679,6.0
55,C SAINZ,Ferrari,14,Italy,Monza,2023,Race,,,80.294,1.0,28.65516,29.820176470588237,28.419411764705885,317.4047619047619,2.0,11.193,3.0
63,G RUSSELL,Mercedes,14,Italy,Monza,2023,Race,,,80.671,4.0,28.63484,29.86035294117647,28.515098039215687,316.3636363636364,2.0,23.028,5.0
77,V BOTTAS,Alfa Romeo,14,Italy,Monza,2023,Race,,,-1.0,14.0,28.669,30.25212,28.96688,320.9767441860465,2.0,64.056,10.0
81,O PIASTRI,McLaren,14,Italy,Monza,2023,Race,,,80.785,7.0,29.314857142857143,29.96944,28.745880000000003,320.2916666666667,3.0,73.074,12.0
1,M VERSTAPPEN,Red Bull Racing,15,Singapore,Marina Bay,2023,Race,,,-1.0,11.0,30.3787868852459,43.92825806451613,29.144161290322582,274.66037735849056,2.0,21.441,5.0
10,P GASLY,Alpine,15,Singapore,Marina Bay,2023,Race,,,-1.0,12.0,30.250229508196725,44.25795161290323,29.21366129032258,282.27659574468083,2.0,38.441,6.0
11,S PEREZ,Red Bull Racing,15,Singapore,Marina Bay,2023,Race,,,-1.0,13.0,30.26254098360656,44.360451612903226,29.3505,281.7173913043478,2.0,59.534,8.0
14,F ALONSO,Aston Martin,15,Singapore,Marina Bay,2023,Race,,,91.615,7.0,30.926081967213115,44.11240322580645,29.507403225806453,283.42,3.0,87.603,15.0
16,C LECLERC,Ferrari,15,Singapore,Marina Bay,2023,Race,,,91.063,3.0,30.49765573770492,44.06564516129033,28.935935483870967,272.7708333333333,2.0,21.177,4.0
18,,Aston Martin,15,Singapore,Marina Bay,2023,Race,,,-1.0,20.0,,,,,,-1.0,
2,L SARGEANT,Williams,15,Singapore,Marina Bay,2023,Race,,,-1.0,18.0,29.93433333333333,44.23924193548388,29.13464516129032,284.2058823529412,3.0,86.889,14.0
20,K MAGNUSSEN,Haas F1 Team,15,Singapore,Marina Bay,2023,Race,,,91.575,6.0,30.563032786885245,44.37508064516129,29.34609677419355,284.57142857142856,3.0,72.116,10.0
22,Y TSUNODA,AlphaTauri,15,Singapore,Marina Bay,2023,Race,,,-1.0,15.0,,,,,1.0,-1.0,19.0
23,A ALBON,Williams,15,Singapore,Marina Bay,2023,Race,,,-1.0,14.0,30.43080327868853,44.6166935483871,29.218096774193548,286.9423076923077,3.0,73.417,11.0
24,G ZHOU,Alfa Romeo,15,Singapore,Marina Bay,2023,Race,,,-1.0,19.0,30.774459016393443,44.386,29.21106451612903,279.5652173913044,3.0,83.649,12.0
27,N HULKENBERG,Haas F1 Team,15,Singapore,Marina Bay,2023,Race,,,91.808,9.0,30.451622950819672,44.638129032258064,29.41366129032258,285.5098039215686,2.0,86.201,13.0
31,E OCON,Alpine,15,Singapore,Marina Bay,2023,Race,,,91.673,8.0,30.37382926829268,44.61652380952381,29.326761904761906,281.60714285714283,2.0,-1.0,18.0
4,L NORRIS,McLaren,15,Singapore,Marina Bay,2023,Race,,,91.27,4.0,30.20486885245902,44.054725806451614,28.88246774193548,282.03636363636366,2.0,0.812,2.0
40,L LAWSON,AlphaTauri,15,Singapore,Marina Bay,2023,Race,,,92.268,10.0,30.50181967213115,44.280887096774194,29.38491935483871,276.1020408163265,2.0,65.918,9.0
44,L HAMILTON,Mercedes,15,Singapore,Marina Bay,2023,Race,,,91.485,5.0,30.622,43.70532258064516,28.83083870967742,279.2456140350877,3.0,1.269,3.0
55,C SAINZ,Ferrari,15,Singapore,Marina Bay,2023,Race,,,90.984,1.0,30.442737704918034,43.76888709677419,28.958983870967742,274.54,2.0,0.0,1.0
63,G RUSSELL,Mercedes,15,Singapore,Marina Bay,2023,Race,,,91.056,2.0,30.5111,43.64839344262296,29.05262295081967,281.0178571428572,3.0,-1.0,16.0
77,V BOTTAS,Alfa Romeo,15,Singapore,Marina Bay,2023,Race,,,-1.0,16.0,30.832600000000003,45.01176470588235,29.536686274509805,272.05,2.0,-1.0,17.0
81,O PIASTRI,McLaren,15,Singapore,Marina Bay,2023,Race,,,-1.0,17.0,30.22306557377049,44.27056451612904,29.25454838709677,283.5094339622641,2.0,41.479,7.0
1,M VERSTAPPEN,Red Bull Racing,16,Japan,Suzuka,2023,Race,,,88.877,1.0,37.79290384615385,45.04841509433962,20.18456603773585,279.3018867924528,3.0,0.0,1.0
10,P GASLY,Alpine,16,Japan,Suzuka,2023,Race,,,-1.0,12.0,38.32613461538462,45.856735849056605,20.312113207547167,287.0943396226415,3.0,83.155,10.0
11,S PEREZ,Red Bull Racing,16,Japan,Suzuka,2023,Race,,,89.65,5.0,46.56766666666667,52.06346666666666,25.654533333333333,238.66666666666663,5.0,-1.0,19.0
14,F ALONSO,Aston Martin,16,Japan,Suzuka,2023,Race,,,90.56,10.0,38.295192307692304,45.58581132075472,20.504641509433963,284.9056603773585,3.0,74.725,8.0
16,C LECLERC,Ferrari,16,Japan,Suzuka,2023,Race,,,89.542,4.0,38.073653846153846,45.47243396226415,20.27249056603773,287.1698113207547,3.0,43.998,4.0
18,L STROLL,Aston Martin,16,Japan,Suzuka,2023,Race,,,-1.0,17.0,41.79363157894736,49.49625,22.38725,266.0,2.0,-1.0,18.0
2,L SARGEANT,Williams,16,Japan,Suzuka,2023,Race,,,-1.0,20.0,44.19985714285714,49.29509090909091,22.29186363636364,264.1363636363636,4.0,-1.0,17.0
20,K MAGNUSSEN,Haas F1 Team,16,Japan,Suzuka,2023,Race,,,-1.0,15.0,38.44829411764706,46.60038461538461,20.423134615384612,282.59615384615387,3.0,29.57,15.0
22,Y TSUNODA,AlphaTauri,16,Japan,Suzuka,2023,Race,,,90.303,9.0,38.55566666666667,46.06678846153846,20.37726923076923,281.5192307692308,3.0,3.974,12.0
23,A ALBON,Williams,16,Japan,Suzuka,2023,Race,,,-1.0,13.0,42.60636,47.39488461538462,21.897115384615383,263.61538461538464,3.0,-1.0,16.0
24,G ZHOU,Alfa Romeo,16,Japan,Suzuka,2023,Race,,,-1.0,19.0,38.65256862745098,45.78434615384616,20.44548076923077,280.5769230769231,4.0,6.34,13.0
27,N HULKENBERG,Haas F1 Team,16,Japan,Suzuka,2023,Race,,,-1.0,18.0,38.82562745098039,45.88446153846154,20.38928846153846,284.03846153846155,4.0,9.598,14.0
31,E OCON,Alpine,16,Japan,Suzuka,2023,Race,,,-1.0,14.0,38.08765384615385,45.745056603773584,20.429075471698116,288.0377358490566,3.0,79.678,9.0
4,L NORRIS,McLaren,16,Japan,Suzuka,2023,Race,,,89.493,3.0,37.84425,45.20432075471698,20.32466037735849,284.37735849056605,3.0,19.387,2.0
40,L LAWSON,AlphaTauri,16,Japan,Suzuka,2023,Race,,,-1.0,11.0,38.550666666666665,46.010576923076925,20.42071153846154,280.90384615384613,3.0,3.089,11.0
44,L HAMILTON,Mercedes,16,Japan,Suzuka,2023,Race,,,89.908,7.0,38.08657692307692,45.66403773584906,20.136962264150945,285.58490566037733,3.0,49.376,5.0
55,C SAINZ,Ferrari,16,Japan,Suzuka,2023,Race,,,89.85,6.0,38.14946153846154,45.55264150943396,20.225584905660376,289.0943396226415,3.0,50.221,6.0
63,G RUSSELL,Mercedes,16,Japan,Suzuka,2023,Race,,,90.219,8.0,37.96857692307693,45.909301886792456,20.15358490566038,284.188679245283,2.0,57.659,7.0
77,V BOTTAS,Alfa Romeo,16,Japan,Suzuka,2023,Race,,,-1.0,16.0,60.714333333333336,58.01771428571429,28.051571428571428,196.14285714285717,3.0,-1.0,20.0
81,O PIASTRI,McLaren,16,Japan,Suzuka,2023,Race,,,89.458,2.0,38.016326923076925,45.282452830188674,20.39124528301887,284.5094339622641,3.0,36.494,3.0
1,M VERSTAPPEN,Red Bull Racing,17,Qatar,Lusail,2023,Sprint,3.0,2.0,83.778,1.0,34.591232142857145,30.27421052631579,27.396578947368425,285.40816326530614,4.0,0.0,1.0
10,P GASLY,Alpine,17,Qatar,Lusail,2023,Sprint,11.0,9.0,84.553,7.0,35.22344642857143,30.489350877192983,27.7531052631579,288.3703703703704,4.0,82.3,12.0
11,S PEREZ,Red Bull Racing,17,Qatar,Lusail,2023,Sprint,8.0,18.0,-1.0,13.0,34.96339285714286,30.9769649122807,27.46456140350877,293.5,4.0,80.181,10.0
14,F ALONSO,Aston Martin,17,Qatar,Lusail,2023,Sprint,9.0,8.0,84.369,4.0,34.94217857142857,30.4879298245614,27.654035087719297,290.9024390243902,4.0,49.032,6.0
16,C LECLERC,Ferrari,17,Qatar,Lusail,2023,Sprint,6.0,12.0,84.424,5.0,34.83816071428571,30.435105263157894,27.619894736842102,291.3018867924528,4.0,38.976,5.0
18,L STROLL,Aston Martin,17,Qatar,Lusail,2023,Sprint,16.0,13.0,-1.0,17.0,34.95314285714286,30.73631578947369,27.724561403508773,299.6530612244898,4.0,81.652,11.0
2,L SARGEANT,Williams,17,Qatar,Lusail,2023,Sprint,20.0,19.0,-1.0,16.0,35.73489743589744,31.652775,29.183275,292.61764705882354,3.0,-1.0,18.0
20,K MAGNUSSEN,Haas F1 Team,17,Qatar,Lusail,2023,Sprint,19.0,14.0,-1.0,19.0,35.014272727272726,30.861160714285717,27.946267857142857,289.7843137254902,4.0,1.246,14.0
22,Y TSUNODA,AlphaTauri,17,Qatar,Lusail,2023,Sprint,18.0,11.0,-1.0,11.0,35.3344,30.74894642857143,27.917910714285718,288.2173913043478,4.0,8.958,15.0
23,A ALBON,Williams,17,Qatar,Lusail,2023,Sprint,17.0,7.0,-1.0,14.0,35.03583928571429,30.7410350877193,27.804157894736843,294.6190476190476,4.0,91.014,13.0
24,G ZHOU,Alfa Romeo,17,Qatar,Lusail,2023,Sprint,15.0,15.0,-1.0,20.0,34.90441071428571,30.83042105263158,27.74421052631579,290.8545454545455,4.0,76.127,9.0
27,N HULKENBERG,Haas F1 Team,17,Qatar,Lusail,2023,Sprint,7.0,16.0,-1.0,15.0,35.35098181818182,30.78878571428572,27.956017857142857,287.0612244897959,4.0,15.085,16.0
31,E OCON,Alpine,17,Qatar,Lusail,2023,Sprint,10.0,17.0,84.763,8.0,35.133089285714284,30.51812280701754,27.65222807017544,283.28,4.0,62.39,7.0
4,L NORRIS,McLaren,17,Qatar,Lusail,2023,Sprint,2.0,3.0,-1.0,10.0,34.50917857142857,30.45542105263158,27.33114035087719,293.51162790697674,4.0,5.969,3.0
40,L LAWSON,AlphaTauri,17,Qatar,Lusail,2023,Sprint,14.0,20.0,-1.0,18.0,35.458490909090905,30.98044642857143,27.84842857142857,289.0625,4.0,27.108,17.0
44,L HAMILTON,Mercedes,17,Qatar,Lusail,2023,Sprint,12.0,5.0,84.305,3.0,,,,,1.0,-1.0,19.0
55,C SAINZ,Ferrari,17,Qatar,Lusail,2023,Sprint,5.0,6.0,-1.0,12.0,,,,,,-1.0,20.0
63,G RUSSELL,Mercedes,17,Qatar,Lusail,2023,Sprint,4.0,4.0,84.219,2.0,34.917767857142856,30.412017543859648,27.393543859649125,292.36,5.0,34.119,4.0
77,V BOTTAS,Alfa Romeo,17,Qatar,Lusail,2023,Sprint,13.0,10.0,85.058,9.0,34.93044642857143,30.52936842105263,27.89038596491228,284.36538461538464,4.0,66.563,8.0
81,O PIASTRI,McLaren,17,Qatar,Lusail,2023,Sprint,1.0,1.0,84.54,6.0,34.5015,30.405982456140357,27.411824561403503,291.5208333333333,4.0,4.833,2.0
1,M VERSTAPPEN,Red Bull Racing,18,United States,Austin,2023,Sprint,1.0,1.0,95.081,6.0,28.04956363636364,40.764375,33.32494642857143,294.8392857142857,3.0,0.0,1.0
10,P GASLY,Alpine,18,United States,Austin,2023,Sprint,9.0,7.0,95.089,7.0,28.39978181818182,40.91160714285714,33.65846428571429,294.9107142857143,3.0,47.996,6.0
11,S PEREZ,Red Bull Racing,18,United States,Austin,2023,Sprint,7.0,5.0,95.173,9.0,28.151236363636365,40.868803571428565,33.42723214285714,296.05357142857144,3.0,18.46,4.0
14,F ALONSO,Aston Martin,18,United States,Austin,2023,Sprint,12.0,13.0,-1.0,17.0,28.465416666666663,41.08134693877551,33.91012244897959,304.8367346938776,3.0,-1.0,16.0
16,C LECLERC,Ferrari,18,United States,Austin,2023,Sprint,2.0,3.0,94.723,1.0,27.81816363636364,41.034,33.74089285714286,300.7857142857143,2.0,24.662,20.0
18,L STROLL,Aston Martin,18,United States,Austin,2023,Sprint,14.0,20.0,-1.0,19.0,28.252036363636364,40.988732142857145,33.590535714285714,304.85714285714283,3.0,48.696,7.0
2,L SARGEANT,Williams,18,United States,Austin,2023,Sprint,20.0,19.0,-1.0,20.0,28.47496363636364,41.18192857142857,33.99557142857143,307.92857142857144,3.0,87.998,10.0
20,K MAGNUSSEN,Haas F1 Team,18,United States,Austin,2023,Sprint,17.0,18.0,-1.0,14.0,28.518407407407405,41.50210909090909,34.0324,295.0,3.0,8.072,14.0
22,Y TSUNODA,AlphaTauri,18,United States,Austin,2023,Sprint,19.0,14.0,-1.0,11.0,28.67229090909091,41.25825,33.50685714285714,291.7857142857143,4.0,74.385,8.0
23,A ALBON,Williams,18,United States,Austin,2023,Sprint,8.0,9.0,-1.0,18.0,28.46169090909091,41.1205,33.967910714285715,302.2857142857143,3.0,86.714,9.0
24,G ZHOU,Alfa Romeo,18,United States,Austin,2023,Sprint,15.0,17.0,-1.0,12.0,28.570055555555555,41.44614545454545,34.0082,290.58181818181816,3.0,3.576,13.0
27,N HULKENBERG,Haas F1 Team,18,United States,Austin,2023,Sprint,16.0,15.0,-1.0,16.0,28.51730909090909,41.14098214285714,33.97266071428572,296.80357142857144,3.0,89.904,11.0
3,D RICCIARDO,AlphaTauri,18,United States,Austin,2023,Sprint,10.0,12.0,-1.0,15.0,28.679129629629628,41.533181818181816,33.905345454545454,294.7818181818182,3.0,8.852,15.0
31,E OCON,Alpine,18,United States,Austin,2023,Sprint,13.0,11.0,95.154,8.0,28.9002,42.28566666666666,36.62233333333334,302.1666666666667,1.0,-1.0,18.0
4,L NORRIS,McLaren,18,United States,Austin,2023,Sprint,4.0,4.0,94.853,2.0,28.062490909090908,40.85575,33.44192857142857,295.25,3.0,10.73,2.0
44,L HAMILTON,Mercedes,18,United States,Austin,2023,Sprint,3.0,2.0,94.862,3.0,28.08418181818181,40.82033928571428,33.28078571428571,288.82142857142856,3.0,2.225,19.0
55,C SAINZ,Ferrari,18,United States,Austin,2023,Sprint,6.0,6.0,94.945,4.0,28.165781818181816,40.75117857142857,33.505,302.23214285714283,3.0,15.134,3.0
63,G RUSSELL,Mercedes,18,United States,Austin,2023,Sprint,11.0,8.0,95.079,5.0,28.15496363636364,41.038125,33.37555357142857,285.125,3.0,24.999,5.0
77,V BOTTAS,Alfa Romeo,18,United States,Austin,2023,Sprint,18.0,16.0,-1.0,13.0,28.56285454545455,41.35833928571429,33.92780357142857,295.9642857142857,3.0,98.601,12.0
81,O PIASTRI,McLaren,18,United States,Austin,2023,Sprint,5.0,10.0,95.467,10.0,27.773,42.2946,35.6803,285.3,1.0,-1.0,17.0
1,M VERSTAPPEN,Red Bull Racing,19,Mexico,Mexico City,2023,Race,,,77.263,3.0,30.10398529411765,32.90301408450704,22.38384507042253,319.9019607843137,4.0,0.0,1.0
10,P GASLY,Alpine,19,Mexico,Mexico City,2023,Race,,,-1.0,11.0,30.808913043478263,33.55304225352113,22.832535211267608,329.3484848484849,3.0,66.208,11.0
11,S PEREZ,Red Bull Racing,19,Mexico,Mexico City,2023,Race,,,77.423,5.0,,36.299,26.252,312.0,1.0,-1.0,20.0
14,F ALONSO,Aston Martin,19,Mexico,Mexico City,2023,Race,,,-1.0,13.0,31.334444444444443,34.29702127659574,23.45768085106383,321.4634146341463,3.0,-1.0,18.0
16,C LECLERC,Ferrari,19,Mexico,Mexico City,2023,Race,,,77.166,1.0,29.85655882352941,33.31966197183098,22.562056338028167,318.2068965517241,3.0,23.124,3.0
18,L STROLL,Aston Martin,19,Mexico,Mexico City,2023,Race,,,-1.0,18.0,30.524703125,33.99781818181818,23.19604545454545,328.8703703703704,3.0,-1.0,17.0
2,L SARGEANT,Williams,19,Mexico,Mexico City,2023,Race,,,-1.0,20.0,30.470565217391304,34.019140845070424,22.80007142857143,332.80645161290323,3.0,-1.0,16.0
20,K MAGNUSSEN,Haas F1 Team,19,Mexico,Mexico City,2023,Race,,,-1.0,17.0,30.4373,33.71441935483871,22.321483870967743,334.2,2.0,-1.0,19.0
22,Y TSUNODA,AlphaTauri,19,Mexico,Mexico City,2023,Race,,,-1.0,15.0,31.115594202898556,33.52021126760563,22.82069014084507,328.8688524590164,3.0,78.982,12.0
23,A ALBON,Williams,19,Mexico,Mexico City,2023,Race,,,-1.0,14.0,30.635652173913044,33.56215492957747,22.71692957746479,327.67241379310343,3.0,48.573,9.0
24,G ZHOU,Alfa Romeo,19,Mexico,Mexico City,2023,Race,,,78.05,10.0,30.85621739130435,33.6496338028169,22.885295774647886,321.8392857142857,3.0,81.676,14.0
27,N HULKENBERG,Haas F1 Team,19,Mexico,Mexico City,2023,Race,,,-1.0,12.0,30.87623188405797,33.877873239436624,22.72602816901409,322.95238095238096,3.0,80.309,13.0
3,D RICCIARDO,AlphaTauri,19,Mexico,Mexico City,2023,Race,,,77.382,4.0,30.92908695652174,33.42967605633803,22.6203661971831,321.0,3.0,41.57,7.0
31,E OCON,Alpine,19,Mexico,Mexico City,2023,Race,,,-1.0,16.0,30.373115942028985,33.98814084507042,22.73595774647887,334.0344827586207,2.0,62.879,10.0
4,L NORRIS,McLaren,19,Mexico,Mexico City,2023,Race,,,-1.0,19.0,30.89404347826087,33.17929577464789,22.60818309859155,327.39130434782606,4.0,33.266,5.0
44,L HAMILTON,Mercedes,19,Mexico,Mexico City,2023,Race,,,77.454,6.0,30.883695652173916,33.2971971830986,22.47911267605634,317.04918032786884,3.0,13.875,2.0
55,C SAINZ,Ferrari,19,Mexico,Mexico City,2023,Race,,,77.233,2.0,30.756739130434784,33.4570985915493,22.60656338028169,318.5471698113208,3.0,27.154,4.0
63,G RUSSELL,Mercedes,19,Mexico,Mexico City,2023,Race,,,77.674,8.0,30.82291304347826,33.37807042253521,22.755211267605635,323.0,3.0,41.02,6.0
77,V BOTTAS,Alfa Romeo,19,Mexico,Mexico City,2023,Race,,,78.032,9.0,30.4356231884058,34.074056338028164,22.849521126760564,333.3382352941176,3.0,85.597,15.0
81,O PIASTRI,McLaren,19,Mexico,Mexico City,2023,Race,,,77.623,7.0,30.90689855072464,33.39212676056338,22.65087323943662,319.8333333333333,3.0,43.104,8.0
1,M VERSTAPPEN,Red Bull Racing,20,Brazil,São Paulo,2023,Sprint,2.0,1.0,70.727,1.0,21.104913043478263,39.27001408450704,18.518788732394366,286.7,5.0,0.0,1.0
10,P GASLY,Alpine,20,Brazil,São Paulo,2023,Sprint,13.0,13.0,-1.0,13.0,20.36226086956522,39.996746478873234,19.115661971830985,297.87692307692305,5.0,56.093,7.0
11,S PEREZ,Red Bull Racing,20,Brazil,São Paulo,2023,Sprint,3.0,3.0,72.321,9.0,20.808260869565217,39.74245070422535,18.739661971830987,299.7704918032787,5.0,34.208,4.0
14,F ALONSO,Aston Martin,20,Brazil,São Paulo,2023,Sprint,15.0,11.0,71.387,4.0,21.00008695652174,39.68121126760563,18.612887323943664,292.9824561403509,5.0,34.155,3.0
16,C LECLERC,Ferrari,20,Brazil,São Paulo,2023,Sprint,7.0,5.0,71.021,2.0,,,,,1.0,-1.0,20.0
18,L STROLL,Aston Martin,20,Brazil,São Paulo,2023,Sprint,17.0,12.0,71.344,3.0,20.95534782608696,39.826774647887326,18.60307042253521,293.44444444444446,5.0,40.845,5.0
2,L SARGEANT,Williams,20,Brazil,São Paulo,2023,Sprint,20.0,20.0,-1.0,19.0,20.522823529411763,40.292814285714286,19.283414285714287,295.5081967213115,5.0,26.208,11.0
20,K MAGNUSSEN,Haas F1 Team,20,Brazil,São Paulo,2023,Sprint,11.0,16.0,-1.0,14.0,,,,,1.0,-1.0,18.0
22,Y TSUNODA,AlphaTauri,20,Brazil,São Paulo,2023,Sprint,6.0,6.0,-1.0,16.0,20.463536231884056,39.977563380281694,19.250760563380283,295.9836065573771,5.0,69.88,9.0
23,A ALBON,Williams,20,Brazil,São Paulo,2023,Sprint,19.0,15.0,-1.0,15.0,,,,,1.0,-1.0,19.0
24,G ZHOU,Alfa Romeo,20,Brazil,São Paulo,2023,Sprint,18.0,17.0,-1.0,20.0,21.9096,42.15777272727273,23.447727272727278,284.94444444444446,4.0,-1.0,17.0
27,N HULKENBERG,Haas F1 Team,20,Brazil,São Paulo,2023,Sprint,12.0,18.0,-1.0,11.0,20.710602941176468,40.2207,19.183957142857142,290.17241379310343,5.0,29.96,12.0
3,D RICCIARDO,AlphaTauri,20,Brazil,São Paulo,2023,Sprint,8.0,9.0,-1.0,17.0,20.435661764705884,39.76627142857143,18.259,296.21875,5.0,69.961,13.0
31,E OCON,Alpine,20,Brazil,São Paulo,2023,Sprint,16.0,14.0,-1.0,12.0,20.673367647058825,40.095957142857145,19.229171428571423,292.6607142857143,6.0,9.841,10.0
4,L NORRIS,McLaren,20,Brazil,São Paulo,2023,Sprint,1.0,2.0,71.987,7.0,21.049304347826087,39.40384507042253,18.502802816901408,287.8636363636364,5.0,8.277,2.0
44,L HAMILTON,Mercedes,20,Brazil,São Paulo,2023,Sprint,5.0,7.0,71.469,5.0,21.099840579710147,39.87167605633803,18.73325352112676,284.2258064516129,5.0,62.859,8.0
55,C SAINZ,Ferrari,20,Brazil,São Paulo,2023,Sprint,9.0,8.0,71.989,8.0,20.737202898550724,39.87091549295775,18.850535211267605,302.55555555555554,5.0,50.188,6.0
63,G RUSSELL,Mercedes,20,Brazil,São Paulo,2023,Sprint,4.0,4.0,71.59,6.0,21.365309090909093,40.57150877192983,19.485122807017543,288.8125,5.0,-1.0,15.0
77,V BOTTAS,Alfa Romeo,20,Brazil,São Paulo,2023,Sprint,14.0,19.0,-1.0,18.0,20.959243243243243,41.05238461538461,20.765,295.11764705882354,4.0,-1.0,16.0
81,O PIASTRI,McLaren,20,Brazil,São Paulo,2023,Sprint,10.0,10.0,-1.0,10.0,20.635567164179104,39.63933333333333,18.32631884057971,290.537037037037,5.0,3.636,14.0
1,M VERSTAPPEN,Red Bull Racing,21,United States,Las Vegas,2023,Race,,,93.104,3.0,30.5445306122449,35.14448,41.20918,274.74,3.0,0.0,1.0
10,P GASLY,Alpine,21,United States,Las Vegas,2023,Race,,,93.239,5.0,30.79487755102041,35.7356,41.0168,282.66,2.0,34.27,11.0
11,S PEREZ,Red Bull Racing,21,United States,Las Vegas,2023,Race,,,-1.0,12.0,30.589142857142857,35.553580000000004,40.69452,288.46,3.0,2.241,3.0
14,F ALONSO,Aston Martin,21,United States,Las Vegas,2023,Race,,,93.555,10.0,30.93318367346939,35.66266,40.3969,288.74,3.0,25.964,9.0
16,C LECLERC,Ferrari,21,United States,Las Vegas,2023,Race,,,92.726,1.0,30.416979591836736,35.50308,41.00706,289.52,2.0,2.07,2.0
18,L STROLL,Aston Martin,21,United States,Las Vegas,2023,Race,,,-1.0,14.0,30.626081632653065,35.6596,40.92366,282.9,3.0,20.067,5.0
2,L SARGEANT,Williams,21,United States,Las Vegas,2023,Race,,,93.513,7.0,31.08038775510204,36.07938,40.69808,280.28,2.0,50.882,16.0
20,K MAGNUSSEN,Haas F1 Team,21,United States,Las Vegas,2023,Race,,,93.537,9.0,30.89614285714286,35.96072,40.88466,287.0,3.0,44.825,13.0
22,Y TSUNODA,AlphaTauri,21,United States,Las Vegas,2023,Race,,,-1.0,20.0,31.566488888888887,36.27919565217392,41.07778260869565,274.2826086956522,3.0,-1.0,18.0
23,A ALBON,Williams,21,United States,Las Vegas,2023,Race,,,93.323,6.0,30.82057142857143,36.01124,40.88652,278.64,2.0,43.398,12.0
24,G ZHOU,Alfa Romeo,21,United States,Las Vegas,2023,Race,,,-1.0,18.0,30.718265306122447,35.96342,41.06528,263.4,2.0,50.162,15.0
27,N HULKENBERG,Haas F1 Team,21,United States,Las Vegas,2023,Race,,,-1.0,13.0,31.467795454545456,36.39277777777777,40.930844444444446,272.44444444444446,3.0,-1.0,19.0
3,D RICCIARDO,AlphaTauri,21,United States,Las Vegas,2023,Race,,,-1.0,15.0,30.85877551020408,36.17868,40.68686,271.5,2.0,48.525,14.0
31,E OCON,Alpine,21,United States,Las Vegas,2023,Race,,,-1.0,17.0,30.47255102040816,35.84592,40.8686,281.8,2.0,18.665,4.0
4,L NORRIS,McLaren,21,United States,Las Vegas,2023,Race,,,-1.0,16.0,35.472,37.438,48.73,237.5,1.0,-1.0,20.0
44,L HAMILTON,Mercedes,21,United States,Las Vegas,2023,Race,,,-1.0,11.0,30.90110204081633,35.95328,40.34574,281.96,3.0,21.755,7.0
55,C SAINZ,Ferrari,21,United States,Las Vegas,2023,Race,,,92.77,2.0,30.57436734693877,35.5598,40.99096,281.8,3.0,20.834,6.0
