timestamp,dataset_name,data_type,features,model_name,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,random_state,class_weight,bootstrap,accuracy,r2,auroc,recall,precision,avg_precision,f1,f05
2025-05-21 23:43:39,Dataset_v1,train,"['Qual_Position', 'ewa_driver_results']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8900915903413822,0.1490225128023448,0.9597061633761689,0.8907103825136612,0.5927272727272728,0.7936148385894956,0.7117903930131004,0.6352299298519096
2025-05-21 23:43:39,Dataset_v1,val,"['Qual_Position', 'ewa_driver_results']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.847457627118644,-0.17999999999999994,0.896875,0.8611111111111112,0.5,0.6047099952288301,0.6326530612244898,0.5457746478873239
2025-05-21 23:43:39,Dataset_v1,test,"['Qual_Position', 'ewa_driver_results']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.924812030075188,0.4345238095238094,0.9821428571428572,1.0,0.6774193548387096,0.9078881322848659,0.8076923076923077,0.7241379310344827
2025-05-21 23:44:04,Dataset_v1,train,"['Qual_Position', 'driver_encoding']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9150707743547044,0.3424264871654482,0.9580045519447755,0.6612021857923497,0.7515527950310559,0.7935380445678307,0.7034883720930232,0.7315598548972189
2025-05-21 23:44:04,Dataset_v1,val,"['Qual_Position', 'driver_encoding']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8771186440677966,0.04944444444444451,0.9022916666666667,0.75,0.574468085106383,0.6103400805881857,0.6506024096385542,0.6026785714285715
2025-05-21 23:44:04,Dataset_v1,test,"['Qual_Position', 'driver_encoding']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9548872180451128,0.6607142857142857,0.9874574829931972,0.9523809523809523,0.8,0.9310057790240633,0.8695652173913043,0.8264462809917356
2025-05-23 22:35:53,Dataset_v1,val,"['Qual_Position', 'driver_encoding']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8771186440677966,0.04944444444444451,0.9022916666666667,0.75,0.574468085106383,0.6103400805881857,0.6506024096385542,0.6026785714285715
2025-05-23 22:59:44,Dataset_v1,val,"['Qual_Position', 'driver_encoding']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8781512605042017,0.05088008800880106,0.9023652365236524,0.75,0.574468085106383,0.6086461732528841,0.6506024096385542,0.6026785714285715
2025-05-24 00:24:21,Dataset_v1,val,['driver_encoding'],RF_trn,120,12,20,15,sqrt,27,balanced,False,0.7584745762711864,-0.8683333333333332,0.8291666666666667,0.8888888888888888,0.3764705882352941,0.39782677639657016,0.5289256198347108,0.425531914893617
2025-05-24 00:24:21,Dataset_v1,test,['driver_encoding'],RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8045112781954887,-0.47023809523809534,0.9636479591836735,1.0,0.44680851063829785,0.8072984908533081,0.6176470588235294,0.5023923444976076
