,DriverNumber,BroadcastName,TeamName,Round_Number,Country,Location,Year,Event_Type,Sprint_Qual_Position,Sprint_Race_Position,Qual_Position,Sector1Time,Sector2Time,Sector3Time,SpeedST,Stint,Race_Position
10,27,N HULKENBERG,Haas F1 Team,20,Mexico,Mexico City,2024,Race,,,10.0,31.13027536231884,33.20945714285714,22.172285714285714,317.7818181818182,2.0,9.0
11,30,L LAWSON,RB,20,Mexico,Mexico City,2024,Race,,,12.0,31.76684057971014,33.304271428571425,22.322757142857142,318.51666666666665,3.0,16.0
12,31,E OCON,Alpine,20,Mexico,Mexico City,2024,Race,,,19.0,31.460478260869568,33.176742857142855,22.289614285714283,316.13793103448273,2.0,13.0
13,4,L NORRIS,McLaren,20,Mexico,Mexico City,2024,Race,,,3.0,30.58824285714286,32.75461971830986,21.99132394366197,320.4035087719298,2.0,2.0
14,43,F COLAPINTO,Williams,20,Mexico,Mexico City,2024,Race,,,16.0,31.42889855072464,33.312985714285716,22.098185714285716,317.85714285714283,2.0,12.0
15,44,L HAMILTON,Mercedes,20,Mexico,Mexico City,2024,Race,,,6.0,30.76307142857143,33.03561971830986,22.09345070422535,322.4339622641509,2.0,4.0
16,55,C SAINZ,Ferrari,20,Mexico,Mexico City,2024,Race,,,1.0,30.596714285714285,32.83559154929577,21.842464788732396,313.60377358490564,2.0,1.0
17,63,G RUSSELL,Mercedes,20,Mexico,Mexico City,2024,Race,,,5.0,30.9587,32.906774647887325,22.079732394366197,312.60377358490564,2.0,5.0
18,77,V BOTTAS,Kick Sauber,20,Mexico,Mexico City,2024,Race,,,15.0,31.611724637681156,33.13218571428572,22.30898571428571,310.5,2.0,14.0
19,81,O PIASTRI,McLaren,20,Mexico,Mexico City,2024,Race,,,17.0,31.159114285714285,32.95077464788733,22.018704225352113,322.3709677419355,2.0,8.0
0,1,M VERSTAPPEN,Red Bull Racing,21,Brazil,São Paulo,2024,Sprint,4.0,4.0,12.0,22.549298507462687,46.99202898550725,20.228536231884057,249.64705882352942,2.0,1.0
1,10,P GASLY,Alpine,21,Brazil,São Paulo,2024,Sprint,7.0,7.0,15.0,22.57758208955224,47.161,20.441000000000003,244.53225806451613,2.0,3.0
2,11,S PEREZ,Red Bull Racing,21,Brazil,São Paulo,2024,Sprint,13.0,8.0,13.0,22.977597014925372,47.06555072463768,20.394536231884057,240.62121212121212,3.0,11.0
3,14,F ALONSO,Aston Martin,21,Brazil,São Paulo,2024,Sprint,18.0,18.0,9.0,23.183477611940297,46.78111594202898,20.85759420289855,234.8,3.0,14.0
4,16,C LECLERC,Ferrari,21,Brazil,São Paulo,2024,Sprint,3.0,3.0,6.0,22.8944776119403,46.80911594202899,20.440521739130435,249.044776119403,3.0,5.0
5,18,L STROLL,Aston Martin,21,Brazil,São Paulo,2024,Sprint,19.0,19.0,10.0,,,,,1.0,19.0
6,22,Y TSUNODA,RB,21,Brazil,São Paulo,2024,Sprint,17.0,15.0,3.0,22.921044776119402,47.049,20.373782608695652,239.72727272727272,3.0,7.0
7,23,A ALBON,Williams,21,Brazil,São Paulo,2024,Sprint,9.0,10.0,7.0,,,,,,18.0
8,24,G ZHOU,Kick Sauber,21,Brazil,São Paulo,2024,Sprint,20.0,17.0,20.0,24.502641791044773,47.573115942028984,20.734376811594203,232.0483870967742,5.0,15.0
9,27,N HULKENBERG,Haas F1 Team,21,Brazil,São Paulo,2024,Sprint,12.0,20.0,19.0,25.989464285714288,47.086866666666666,21.233366666666665,246.46153846153845,4.0,20.0
10,30,L LAWSON,RB,21,Brazil,São Paulo,2024,Sprint,8.0,9.0,5.0,23.124805970149254,46.75926086956522,20.539478260869565,239.5076923076923,3.0,9.0
11,31,E OCON,Alpine,21,Brazil,São Paulo,2024,Sprint,16.0,13.0,4.0,22.61955223880597,47.2145652173913,20.240797101449274,240.09230769230768,2.0,2.0
12,4,L NORRIS,McLaren,21,Brazil,São Paulo,2024,Sprint,2.0,1.0,1.0,22.929358208955225,46.880797101449275,20.448275362318842,243.2089552238806,3.0,6.0
13,43,F COLAPINTO,Williams,21,Brazil,São Paulo,2024,Sprint,14.0,12.0,18.0,23.702310344827584,46.905033333333336,19.402266666666666,239.64285714285714,2.0,17.0
14,44,L HAMILTON,Mercedes,21,Brazil,São Paulo,2024,Sprint,11.0,11.0,16.0,22.924492537313434,46.85847826086957,20.61427536231884,237.75757575757575,3.0,10.0
15,50,O BEARMAN,Haas F1 Team,21,Brazil,São Paulo,2024,Sprint,10.0,14.0,17.0,23.13931343283582,46.989739130434785,20.434101449275364,245.22222222222223,3.0,12.0
16,55,C SAINZ,Ferrari,21,Brazil,São Paulo,2024,Sprint,5.0,5.0,14.0,23.85325,47.712315789473685,20.952,241.24242424242425,3.0,16.0
17,63,G RUSSELL,Mercedes,21,Brazil,São Paulo,2024,Sprint,6.0,6.0,2.0,22.963,46.7889420289855,20.375927536231885,239.4126984126984,3.0,4.0
18,77,V BOTTAS,Kick Sauber,21,Brazil,São Paulo,2024,Sprint,15.0,16.0,11.0,22.895253731343285,47.11094202898551,20.572086956521737,250.23076923076923,2.0,13.0
19,81,O PIASTRI,McLaren,21,Brazil,São Paulo,2024,Sprint,1.0,2.0,8.0,22.997611940298505,46.69265217391305,20.50189855072464,238.91803278688525,3.0,8.0
0,1,M VERSTAPPEN,Red Bull Racing,22,United States,Las Vegas,2024,Race,,,5.0,28.7059387755102,32.9855,37.03404,304.04,3.0,5.0
1,10,P GASLY,Alpine,22,United States,Las Vegas,2024,Race,,,3.0,30.28392857142857,33.71773333333333,38.21273333333333,298.4,2.0,20.0
2,11,S PEREZ,Red Bull Racing,22,United States,Las Vegas,2024,Race,,,16.0,28.994204081632653,33.30808,37.29192,303.22,3.0,10.0
3,14,F ALONSO,Aston Martin,22,United States,Las Vegas,2024,Race,,,17.0,29.15269387755102,33.42694,37.150279999999995,305.64,3.0,11.0
4,16,C LECLERC,Ferrari,22,United States,Las Vegas,2024,Race,,,4.0,28.836244897959187,33.07614,36.78974,313.62,3.0,4.0
5,18,L STROLL,Aston Martin,22,United States,Las Vegas,2024,Race,,,20.0,29.538857142857143,33.351060000000004,37.12114,308.22,3.0,15.0
6,20,K MAGNUSSEN,Haas F1 Team,22,United States,Las Vegas,2024,Race,,,12.0,28.929755102040815,33.55176,37.26218,309.2,2.0,12.0
7,22,Y TSUNODA,RB,22,United States,Las Vegas,2024,Race,,,7.0,29.191714285714287,33.26326,37.194520000000004,307.96,3.0,9.0
8,23,A ALBON,Williams,22,United States,Las Vegas,2024,Race,,,18.0,29.395666666666667,33.70932,37.801320000000004,304.6,2.0,19.0
9,24,G ZHOU,Kick Sauber,22,United States,Las Vegas,2024,Race,,,13.0,29.04957142857143,33.520160000000004,37.26988,299.24,3.0,13.0
10,27,N HULKENBERG,Haas F1 Team,22,United States,Las Vegas,2024,Race,,,9.0,29.059408163265307,33.41102,37.10802,309.86,3.0,8.0
11,30,L LAWSON,RB,22,United States,Las Vegas,2024,Race,,,15.0,29.260204081632654,33.35116,37.549459999999996,298.54,3.0,16.0
12,31,E OCON,Alpine,22,United States,Las Vegas,2024,Race,,,11.0,29.56041666666667,33.49673469387755,37.35604081632653,310.1020408163265,4.0,17.0
13,4,L NORRIS,McLaren,22,United States,Las Vegas,2024,Race,,,6.0,29.067122448979593,33.18288,37.01072,314.88,4.0,6.0
14,43,F COLAPINTO,Williams,22,United States,Las Vegas,2024,Race,,,14.0,29.190408163265303,33.540459999999996,37.0318,301.92,3.0,14.0
15,44,L HAMILTON,Mercedes,22,United States,Las Vegas,2024,Race,,,10.0,28.618938775510202,33.05808,36.82324,315.64,3.0,2.0
16,55,C SAINZ,Ferrari,22,United States,Las Vegas,2024,Race,,,2.0,28.667204081632654,33.12614,36.856700000000004,320.1,3.0,3.0
17,63,G RUSSELL,Mercedes,22,United States,Las Vegas,2024,Race,,,1.0,28.58877551020408,32.80762,37.02796,321.68,3.0,1.0
18,77,V BOTTAS,Kick Sauber,22,United States,Las Vegas,2024,Race,,,19.0,29.4201875,33.68104081632653,37.43610204081633,296.48979591836735,3.0,18.0
19,81,O PIASTRI,McLaren,22,United States,Las Vegas,2024,Race,,,8.0,29.06569387755102,33.38864,36.94672,313.26,3.0,7.0
0,1,M VERSTAPPEN,Red Bull Racing,23,Qatar,Lusail,2024,Sprint,6.0,8.0,1.0,35.459250000000004,31.198543859649124,29.243350877192984,263.90625,4.0,1.0
1,10,P GASLY,Alpine,23,Qatar,Lusail,2024,Sprint,8.0,9.0,11.0,34.99725,31.740526315789474,29.36540350877193,291.0238095238095,4.0,5.0
2,11,S PEREZ,Red Bull Racing,23,Qatar,Lusail,2024,Sprint,19.0,20.0,9.0,35.942054054054054,32.070815789473684,29.05984210526316,282.42424242424244,4.0,17.0
3,14,F ALONSO,Aston Martin,23,Qatar,Lusail,2024,Sprint,11.0,11.0,8.0,35.319607142857144,31.681070175438595,29.185719298245616,291.375,4.0,7.0
4,16,C LECLERC,Ferrari,23,Qatar,Lusail,2024,Sprint,5.0,5.0,5.0,35.37326785714286,31.273280701754388,29.328087719298246,281.7083333333333,4.0,2.0
5,18,L STROLL,Aston Martin,23,Qatar,Lusail,2024,Sprint,14.0,13.0,15.0,46.57842857142857,36.625875,38.636875,251.5,3.0,18.0
6,20,K MAGNUSSEN,Haas F1 Team,23,Qatar,Lusail,2024,Sprint,15.0,10.0,10.0,35.43528571428571,31.637333333333334,29.318491228070176,290.01960784313724,4.0,9.0
7,22,Y TSUNODA,RB,23,Qatar,Lusail,2024,Sprint,16.0,17.0,14.0,35.972,31.850228070175437,29.087070175438598,285.2325581395349,5.0,13.0
8,23,A ALBON,Williams,23,Qatar,Lusail,2024,Sprint,12.0,15.0,16.0,36.22692727272727,32.06825,29.372732142857142,290.47058823529414,5.0,15.0
9,24,G ZHOU,Kick Sauber,23,Qatar,Lusail,2024,Sprint,18.0,19.0,12.0,35.104214285714285,31.72678947368421,29.356438596491227,288.46,4.0,8.0
10,27,N HULKENBERG,Haas F1 Team,23,Qatar,Lusail,2024,Sprint,9.0,7.0,18.0,36.18592105263158,31.790179487179486,29.642692307692307,286.3235294117647,5.0,16.0
11,30,L LAWSON,RB,23,Qatar,Lusail,2024,Sprint,10.0,16.0,17.0,36.31035714285714,31.706070175438597,28.91161403508772,280.425,5.0,14.0
12,31,E OCON,Alpine,23,Qatar,Lusail,2024,Sprint,17.0,14.0,20.0,,,,,1.0,20.0
13,4,L NORRIS,McLaren,23,Qatar,Lusail,2024,Sprint,1.0,2.0,3.0,35.89848214285714,31.225456140350875,29.40061403508772,272.8888888888889,5.0,10.0
14,43,F COLAPINTO,Williams,23,Qatar,Lusail,2024,Sprint,20.0,18.0,19.0,,,,,1.0,19.0
15,44,L HAMILTON,Mercedes,23,Qatar,Lusail,2024,Sprint,7.0,6.0,6.0,35.65225,31.94140350877193,29.227543859649124,290.7916666666667,5.0,12.0
16,55,C SAINZ,Ferrari,23,Qatar,Lusail,2024,Sprint,4.0,4.0,7.0,35.24657142857143,31.658807017543857,29.256543859649124,292.66,4.0,6.0
17,63,G RUSSELL,Mercedes,23,Qatar,Lusail,2024,Sprint,2.0,3.0,2.0,35.50730357142857,31.36840350877193,29.168087719298242,282.51162790697674,5.0,4.0
18,77,V BOTTAS,Kick Sauber,23,Qatar,Lusail,2024,Sprint,13.0,12.0,13.0,35.438892857142854,31.740052631578948,29.524403508771933,288.66037735849056,4.0,11.0
19,81,O PIASTRI,McLaren,23,Qatar,Lusail,2024,Sprint,3.0,1.0,4.0,35.388285714285715,31.484912280701757,29.107105263157894,278.075,4.0,3.0
0,1,M VERSTAPPEN,Red Bull Racing,24,United Arab Emirates,Yas Island,2024,Race,,,5.0,18.492719298245614,38.72053448275862,33.07977586206896,311.3448275862069,2.0,6.0
1,10,P GASLY,Alpine,24,United Arab Emirates,Yas Island,2024,Race,,,6.0,18.4289649122807,38.93396551724138,33.36258620689655,301.94827586206895,2.0,7.0
2,11,S PEREZ,Red Bull Racing,24,United Arab Emirates,Yas Island,2024,Race,,,10.0,,,,,1.0,20.0
3,14,F ALONSO,Aston Martin,24,United Arab Emirates,Yas Island,2024,Race,,,8.0,18.72761403508772,38.869689655172415,33.284810344827584,301.2413793103448,3.0,9.0
4,16,C LECLERC,Ferrari,24,United Arab Emirates,Yas Island,2024,Race,,,14.0,18.366175438596493,38.52874137931035,33.093310344827586,310.87931034482756,2.0,3.0
5,18,L STROLL,Aston Martin,24,United Arab Emirates,Yas Island,2024,Race,,,13.0,18.79430357142857,38.83547368421053,33.62252631578947,306.10526315789474,3.0,14.0
6,20,K MAGNUSSEN,Haas F1 Team,24,United Arab Emirates,Yas Island,2024,Race,,,15.0,19.673928571428572,38.91529824561403,33.80938596491228,306.03508771929825,5.0,16.0
7,22,Y TSUNODA,RB,24,United Arab Emirates,Yas Island,2024,Race,,,11.0,18.470910714285715,39.1260350877193,33.648666666666664,303.6140350877193,2.0,12.0
8,23,A ALBON,Williams,24,United Arab Emirates,Yas Island,2024,Race,,,16.0,18.52267857142857,38.962298245614036,33.71112280701754,309.82456140350877,2.0,11.0
9,24,G ZHOU,Kick Sauber,24,United Arab Emirates,Yas Island,2024,Race,,,17.0,18.915767857142857,39.005859649122804,33.387912280701755,300.9122807017544,3.0,13.0
10,27,N HULKENBERG,Haas F1 Team,24,United Arab Emirates,Yas Island,2024,Race,,,4.0,18.501947368421053,38.77148275862069,33.4895,305.44827586206895,2.0,8.0
11,30,L LAWSON,RB,24,United Arab Emirates,Yas Island,2024,Race,,,12.0,19.492555555555555,39.124981818181816,33.609981818181815,299.1636363636364,4.0,17.0
12,4,L NORRIS,McLaren,24,United Arab Emirates,Yas Island,2024,Race,,,1.0,18.372877192982454,38.4721551724138,32.665362068965514,303.3965517241379,2.0,1.0
13,43,F COLAPINTO,Williams,24,United Arab Emirates,Yas Island,2024,Race,,,19.0,19.31876,39.97861538461538,35.48988461538461,295.38461538461536,2.0,19.0
14,44,L HAMILTON,Mercedes,24,United Arab Emirates,Yas Island,2024,Race,,,18.0,18.235877192982453,38.78386206896552,33.043517241379305,310.0344827586207,2.0,4.0
15,55,C SAINZ,Ferrari,24,United Arab Emirates,Yas Island,2024,Race,,,3.0,18.36978947368421,38.36603448275862,32.846758620689656,307.55172413793105,2.0,2.0
16,61,J DOOHAN,Alpine,24,United Arab Emirates,Yas Island,2024,Race,,,20.0,18.409214285714285,39.289,33.76198245614035,303.50877192982455,2.0,15.0
17,63,G RUSSELL,Mercedes,24,United Arab Emirates,Yas Island,2024,Race,,,7.0,18.254684210526317,38.71312068965517,33.13984482758621,305.8448275862069,2.0,5.0
18,77,V BOTTAS,Kick Sauber,24,United Arab Emirates,Yas Island,2024,Race,,,9.0,19.66096551724138,40.31266666666667,34.80376666666667,300.1666666666667,2.0,18.0
19,81,O PIASTRI,McLaren,24,United Arab Emirates,Yas Island,2024,Race,,,2.0,18.882964912280702,38.677982758620686,33.23262068965517,304.7413793103448,3.0,10.0
