timestamp,dataset_name,data_type,features,model_name,model_params,accuracy,r2,auroc,recall,precision,avg_precision,f1,f05
2025-05-29 11:59:18,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.9398496240601504,0.5476190476190476,0.9815051020408162,0.9523809523809523,0.7407407407407407,0.8959019365794585,0.8333333333333334,0.7751937984496123
2025-06-06 22:40:24,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_race_wins', 'pos_gained_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9254709254709255,0.4228299828580333,0.9689107059373538,0.7096774193548387,0.7810650887573964,0.8423773762956552,0.7436619718309859,0.765661252900232
2025-06-06 22:40:24,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_race_wins', 'pos_gained_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.8940677966101694,0.18055555555555558,0.9068055555555555,0.6944444444444444,0.6410256410256411,0.562532888885538,0.6666666666666666,0.6510416666666667
2025-06-06 22:40:24,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'Race_Time_Encoding', 'n_past_race_wins', 'pos_gained_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9477124183006536,0.6046511627906977,0.9928940568475453,0.9583333333333334,0.7666666666666667,0.9643922837763415,0.8518518518518519,0.7986111111111112
2025-06-06 22:41:48,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9213759213759214,0.39111734455352964,0.9598929925718145,0.6559139784946236,0.7922077922077922,0.7997990759200335,0.7176470588235294,0.7605985037406484
2025-06-06 22:41:48,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.8813559322033898,0.0822222222222222,0.904375,0.6944444444444444,0.5952380952380952,0.6435012120684009,0.6410256410256411,0.6127450980392157
2025-06-06 22:41:48,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9607843137254902,0.7034883720930233,0.9886950904392765,0.9166666666666666,0.8461538461538461,0.9411803628432905,0.8799999999999999,0.859375
2025-06-06 22:44:42,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.9058149058149059,0.2706093189964157,0.9465560230637369,0.6505376344086021,0.7076023391812866,0.7577980202635275,0.6778711484593837,0.6954022988505748
2025-06-06 22:44:42,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.885593220338983,0.11499999999999999,0.9022916666666666,0.7222222222222222,0.6046511627906976,0.6382262606236754,0.6582278481012659,0.6250000000000001
2025-06-06 22:44:43,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.9411764705882353,0.555232558139535,0.9849806201550387,0.9583333333333334,0.7419354838709677,0.9228778638166746,0.8363636363636364,0.7770270270270272
2025-06-06 22:44:43,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",rus_boost,"{'n_estimators': None, 'max_depth': None, 'min_samples_split': None, 'min_samples_leaf': None, 'max_features': None, 'random_state': 27}",0.8304668304668305,-0.3129032258064517,0.8796452132356761,0.7688172043010753,0.46579804560260585,0.6648879286801272,0.5801217038539555,0.5056577086280056
2025-06-06 22:44:43,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",rus_boost,"{'n_estimators': None, 'max_depth': None, 'min_samples_split': None, 'min_samples_leaf': None, 'max_features': None, 'random_state': 27}",0.8305084745762712,-0.3111111111111111,0.8250694444444444,0.6944444444444444,0.46296296296296297,0.579456221198011,0.5555555555555555,0.49603174603174605
2025-06-06 22:44:43,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",rus_boost,"{'n_estimators': None, 'max_depth': None, 'min_samples_split': None, 'min_samples_leaf': None, 'max_features': None, 'random_state': 27}",0.8758169934640523,0.061046511627907085,0.9573643410852714,0.9166666666666666,0.5641025641025641,0.8124484119034765,0.6984126984126983,0.611111111111111
2025-06-06 22:53:57,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'n_past_podiums']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.914004914004914,0.33403459560542303,0.9632330788011013,0.6559139784946236,0.7484662576687117,0.8228644210112448,0.6991404011461317,0.7279236276849642
2025-06-06 22:53:57,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'n_past_podiums']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.8940677966101694,0.18055555555555558,0.9091666666666667,0.6666666666666666,0.6486486486486487,0.6483777733457353,0.6575342465753425,0.6521739130434783
